IP,id,srcportb1024,type,srccnt,dstcnt
10.52.138.159,24351,0,2,1,0
10.52.138.149,24352,0,2,5,0
10.52.138.148,24353,0,2,1,0
10.52.138.14,24354,0,2,22,0
10.52.138.139,24355,0,2,3,0
10.52.138.135,24356,0,2,1,0
10.52.138.131,24357,0,2,51,0
10.52.138.130,24358,0,2,1,0
10.52.138.129,24359,0,2,2,0
10.52.138.127,24360,0,2,1,0
10.52.138.124,24361,0,2,1,0
10.52.138.116,24362,0,2,1,0
10.52.138.115,24363,0,2,1,0
10.52.138.11,24364,0,2,63,0
10.52.138.103,24365,0,2,1,0
10.52.138.1,24366,0,2,19,0
10.52.137.3,24367,0,2,1,0
10.52.137.219,24368,0,2,1,0
10.52.136.74,24369,0,2,5,0
10.52.136.7,24370,0,2,1,0
10.52.136.3,24371,0,2,68,0
10.52.136.244,24372,0,2,2,0
10.52.136.243,24373,0,2,3,0
10.52.136.240,24374,0,2,1,0
10.52.136.230,24375,0,2,3,0
10.52.136.228,24376,0,2,1,0
10.52.136.227,24377,0,2,2,0
10.52.136.226,24378,0,2,4,0
10.52.136.212,24379,0,2,1,0
10.52.136.211,24380,0,2,1,0
10.52.136.21,24381,0,2,5,0
10.52.136.207,24382,0,2,1,0
10.52.136.20,24383,0,2,1,0
10.52.136.149,24384,0,2,1,0
10.52.136.14,24385,0,2,1,0
10.52.136.13,24386,0,2,1,0
10.52.134.3,24387,0,2,1,0
10.52.133.228,24388,0,2,1,0
10.52.132.75,24389,0,2,1,0
10.52.132.74,24390,0,2,2,0
10.52.132.5,24391,0,2,47,0
10.52.132.244,24392,0,2,3,0
10.52.132.243,24393,0,2,1,0
10.52.132.240,24394,0,2,1,0
10.52.132.231,24395,0,2,1,0
10.52.132.230,24396,0,2,2,0
10.52.132.228,24397,0,2,1,0
10.52.132.213,24398,0,2,1,0
10.52.132.210,24399,0,2,1,0
10.52.132.13,24400,0,2,1,0
10.52.132.110,24401,0,2,1,0
10.52.132.11,24402,0,2,2,0
10.52.132.103,24403,0,2,2,0
10.52.131.7,24404,0,2,15,0
10.52.131.6,24405,0,2,15,0
10.52.131.38,24406,0,2,1,0
10.52.131.3,24407,0,2,28,0
10.52.131.24,24408,0,2,12,0
10.52.131.2,24409,0,2,3,0
10.52.131.16,24410,0,2,9,0
10.52.131.14,24411,0,2,25,0
10.52.131.1,24412,0,2,13,0
10.52.130.35,24413,0,2,1,0
10.52.130.3,24414,0,2,27,0
10.52.130.21,24415,0,2,1,0
10.52.130.193,24416,0,2,1,0
10.52.130.191,24417,0,2,3,0
10.52.130.19,24418,0,2,1,0
10.52.13.207,24419,0,2,1,0
10.52.129.99,24420,0,2,38,0
10.52.129.25,24421,0,2,85,0
10.52.129.222,24422,0,2,42,0
10.52.129.219,24423,0,2,5765,0
10.52.129.218,24424,0,2,6122,0
10.52.129.217,24425,0,2,1,0
10.52.129.211,24426,0,2,1,0
10.52.129.209,24427,0,2,3,0
10.52.129.2,24428,0,2,23,0
10.52.129.17,24429,0,2,5,0
10.52.128.91,24430,0,2,4,0
10.52.128.90,24431,0,2,58,0
10.52.128.84,24432,0,2,52,0
10.52.128.5,24433,0,2,1,0
10.52.128.30,24434,0,2,1,0
10.52.128.3,24435,0,2,134,0
10.52.128.223,24436,0,2,1,0
10.52.128.222,24437,0,2,1,0
10.52.128.218,24438,0,2,1,0
10.52.128.207,24439,0,2,103,0
10.52.128.206,24440,0,2,145,0
10.52.128.204,24441,0,2,1,0
10.52.128.202,24442,0,2,1,0
10.52.128.2,24443,0,2,11,0
10.52.128.199,24444,0,2,1,0
10.52.128.198,24445,0,2,1,0
10.52.128.15,24446,0,2,103,0
10.52.128.142,24447,0,2,1,0
10.52.128.141,24448,0,2,1,0
10.52.128.14,24449,0,2,6780,0
10.52.128.13,24450,0,2,6119,0
10.52.128.125,24451,0,2,34,0
10.52.12.244,24452,0,2,1,0
10.52.12.243,24453,0,2,1,0
10.52.12.231,24454,0,2,1,0
10.52.12.230,24455,0,2,1,0
10.52.12.228,24456,0,2,1,0
10.52.12.226,24457,0,2,1,0
10.52.12.2,24458,0,2,4,0
10.52.114.230,24459,0,2,0,0
10.52.112.35,24460,0,1,0,1
10.52.112.3,24461,0,1,0,1
10.52.112.25,24462,0,1,0,1
10.52.112.2,24463,0,1,0,1
10.52.112.15,24464,0,1,0,1
10.52.112.10,24465,0,1,0,1
10.52.111.229,24466,0,2,1,0
10.52.110.185,24467,0,1,0,1
10.52.11.20,24468,0,1,0,1
10.52.109.185,24469,0,1,0,1
10.52.109.178,24470,0,1,0,1
10.52.109.175,24471,0,1,0,1
10.52.109.174,24472,0,1,0,1
10.52.108.45,24473,0,1,0,1
10.52.108.189,24474,0,1,0,1
10.52.108.187,24475,0,1,0,1
10.52.108.185,24476,0,1,0,32
10.52.108.184,24477,0,1,0,5
10.52.108.180,24478,0,1,0,2
10.52.108.178,24479,0,1,0,11
10.52.108.177,24480,0,1,0,1
10.52.108.176,24481,0,1,0,4
10.52.108.174,24482,0,1,0,14
10.52.108.173,24483,0,1,0,8
10.52.108.172,24484,0,1,0,6
10.52.108.169,24485,0,1,0,1
10.52.108.160,24486,0,1,0,1
10.52.107.24,24487,0,1,0,5
10.52.107.208,24488,0,1,0,1
10.52.106.201,24489,0,1,0,1
10.52.106.198,24490,0,1,0,1
10.52.106.112,24491,0,2,1,0
10.52.104.184,24492,0,1,0,1
10.52.104.175,24493,0,1,0,1
10.52.100.187,24494,0,1,0,1
10.52.10.3,24495,0,2,17,0
10.52.10.142,24496,0,2,2,0
10.52.10.141,24497,0,2,12,0
10.52.10.139,24498,0,2,36,0
10.52.10.138,24499,0,2,4,0
10.52.1.57,24500,0,1,0,1
10.52.1.53,24501,8,3,2,8
10.52.1.41,24502,21,3,31,21
10.52.1.4,24503,2,3,22,2
10.52.1.35,24504,0,2,1,0
10.52.1.32,24505,0,2,40,0
10.52.1.26,24506,0,2,5,0
10.52.1.254,24507,0,2,1,0
10.52.1.252,24508,0,2,240,0
10.52.1.251,24509,0,2,337,0
10.52.1.250,24510,0,2,327,0
10.52.1.249,24511,0,2,492,0
10.52.1.248,24512,0,2,497,0
10.52.1.23,24513,0,2,3,0
10.52.1.157,24514,0,2,1,0
10.52.0.206,24515,0,2,2,0
10.52.0.190,24516,0,1,0,1
10.51.96.200,24517,3,3,9,3
10.51.80.246,24518,1,1,0,1
10.51.240.19,24519,0,1,0,1
10.51.220.139,24520,0,2,1,0
10.51.219.246,24521,1,3,1,1
10.51.218.221,24522,1,1,0,1
10.51.216.221,24523,0,2,1,0
10.51.128.207,24524,0,2,3,0
10.51.128.206,24525,0,2,5,0
10.51.128.203,24526,0,2,1,0
10.51.112.26,24527,0,3,1,1
10.51.112.247,24528,0,2,1,0
10.51.112.246,24529,1,3,4,1
10.50.96.26,24530,0,1,0,3
10.50.96.246,24531,1,1,0,1
10.50.90.221,24532,0,2,1,0
10.50.88.221,24533,0,2,1,0
10.50.80.247,24534,0,2,1,0
10.50.80.246,24535,0,3,4,1
10.50.80.230,24536,1,1,0,1
10.50.76.65,24537,0,2,3,0
10.50.76.157,24538,0,2,1,0
10.50.75.83,24539,0,2,2,0
10.50.75.205,24540,0,2,1,0
10.50.74.59,24541,0,2,2,0
10.50.74.205,24542,0,2,2,0
10.50.74.199,24543,0,2,1,0
10.50.74.195,24544,0,2,1,0
10.50.74.135,24545,0,2,2,0
10.50.73.75,24546,0,2,1,0
10.50.73.73,24547,0,2,2,0
10.50.73.17,24548,0,2,1,0
10.50.56.26,24549,0,1,0,1
10.50.48.247,24550,0,2,1,0
10.50.48.246,24551,1,3,4,1
10.50.33.246,24552,0,3,8,1
10.50.250.253,24553,0,1,0,1
10.50.250.221,24554,0,2,1,0
10.50.248.5,24555,0,1,0,1
10.50.248.153,24556,0,1,0,1
10.50.244.7,24557,0,1,0,1
10.50.244.5,24558,0,1,0,1
10.50.244.35,24559,0,1,0,1
10.50.242.247,24560,0,1,0,1
10.50.241.35,24561,0,1,0,1
10.50.240.9,24562,0,1,0,24
10.50.240.89,24563,0,1,0,1
10.50.240.71,24564,0,1,0,1
10.50.240.7,24565,0,1,0,9
10.50.240.6,24566,0,1,0,9
10.50.240.50,24567,0,1,0,1
10.50.240.5,24568,0,1,0,7
10.50.240.4,24569,0,1,0,12
10.50.240.39,24570,0,1,0,1
10.50.240.36,24571,0,1,0,1
10.50.240.35,24572,0,1,0,19
10.50.240.3,24573,0,1,0,11
10.50.240.28,24574,0,1,0,1
10.50.240.255,24575,0,1,0,1
10.50.240.246,24576,0,2,1,0
10.50.240.24,24577,0,1,0,1
10.50.240.217,24578,0,1,0,1
10.50.240.2,24579,0,1,0,11
10.50.240.191,24580,0,1,0,1
10.50.240.19,24581,0,1,0,25
10.50.240.18,24582,0,1,0,6
10.50.240.179,24583,0,1,0,1
10.50.240.17,24584,0,1,0,14
10.50.240.163,24585,0,1,0,1
10.50.240.162,24586,0,1,0,1
10.50.240.16,24587,0,1,0,14
10.50.240.153,24588,0,3,12,11
10.50.240.15,24589,0,1,0,2
10.50.240.141,24590,0,1,0,1
10.50.240.14,24591,0,1,0,7
10.50.240.137,24592,0,1,0,1
10.50.240.135,24593,0,1,0,1
10.50.240.130,24594,0,1,0,1
10.50.240.13,24595,0,1,0,11
10.50.240.12,24596,0,1,0,12
10.50.240.11,24597,0,1,0,1
10.50.240.103,24598,0,1,0,1
10.50.240.10,24599,0,1,0,5
10.50.240.1,24600,0,1,0,6
10.50.236.185,24601,0,1,0,2
10.50.236.184,24602,0,1,0,2
10.50.236.174,24603,0,1,0,1
10.50.236.173,24604,0,1,0,1
10.50.235.24,24605,0,1,0,1
10.50.234.221,24606,0,1,0,1
10.50.228.16,24607,0,1,0,1
10.50.224.3,24608,0,1,0,1
10.50.224.19,24609,0,1,0,1
10.50.224.15,24610,0,1,0,1
10.50.222.221,24611,0,1,0,1
10.50.219.221,24612,2,3,1,2
10.50.219.217,24613,0,1,0,1
10.50.218.93,24614,1,1,0,1
10.50.218.253,24615,1,1,0,1
10.50.218.221,24616,25,3,36,29
10.50.218.217,24617,0,2,1,0
10.50.218.213,24618,2,1,0,2
10.50.218.157,24619,0,1,0,1
10.50.216.96,24620,0,1,0,1
10.50.216.224,24621,0,3,1,1
10.50.216.223,24622,0,2,1,0
10.50.216.221,24623,1,3,26,1
10.50.216.157,24624,1,1,0,1
10.50.214.221,24625,0,1,0,1
10.50.211.221,24626,1,1,0,1
10.50.210.246,24627,0,2,21,0
10.50.208.6,24628,0,1,0,1
10.50.208.35,24629,0,1,0,1
10.50.208.3,24630,0,1,0,2
10.50.208.16,24631,0,1,0,1
10.50.192.207,24632,0,2,1,0
10.50.192.206,24633,0,2,5,0
10.50.176.9,24634,0,1,0,1
10.50.176.5,24635,0,1,0,1
10.50.176.4,24636,0,1,0,2
10.50.176.206,24637,0,2,1,0
10.50.176.2,24638,0,1,0,1
10.50.176.17,24639,0,1,0,2
10.50.176.15,24640,0,1,0,2
10.50.176.1,24641,0,1,0,1
10.50.168.206,24642,0,2,1,0
10.50.163.134,24643,0,1,0,1
10.50.163.106,24644,0,1,0,1
10.50.160.207,24645,0,2,1,0
10.50.160.206,24646,0,2,3,0
10.50.160.205,24647,0,2,1,0
10.50.16.26,24648,0,1,0,1
10.50.16.247,24649,0,2,1,0
10.50.148.4,24650,0,1,0,1
10.50.144.206,24651,0,2,3,0
10.50.136.207,24652,0,2,1,0
10.50.128.222,24653,0,2,1,0
10.50.128.207,24654,0,2,95,0
10.50.128.206,24655,0,2,151,0
10.50.128.203,24656,0,2,1,0
10.50.128.202,24657,0,2,1,0
10.50.128.198,24658,0,2,1,0
10.50.128.13,24659,0,2,1,0
10.50.120.247,24660,1,1,0,1
10.50.120.246,24661,3,3,1,3
10.50.116.246,24662,2,1,0,2
10.50.116.242,24663,1,1,0,1
10.50.114.246,24664,3,1,0,3
10.50.113.89,24665,0,1,0,1
10.50.113.26,24666,0,1,0,1
10.50.113.246,24667,3,3,1,3
10.50.112.89,24668,0,1,0,5
10.50.112.81,24669,0,1,0,1
10.50.112.7,24670,0,1,0,1
10.50.112.58,24671,0,1,0,1
10.50.112.42,24672,0,1,0,1
10.50.112.35,24673,0,1,0,1
10.50.112.3,24674,0,1,0,2
10.50.112.26,24675,4,3,15,28
10.50.112.255,24676,0,1,0,1
10.50.112.254,24677,2,3,3,2
10.50.112.252,24678,1,1,0,1
10.50.112.247,24679,7,3,17,8
10.50.112.246,24680,183,3,261,193
10.50.112.244,24681,4,3,1,4
10.50.112.242,24682,2,3,2,3
10.50.112.241,24683,0,1,0,3
10.50.112.24,24684,0,1,0,1
10.50.112.230,24685,2,3,2,2
10.50.112.217,24686,0,1,0,1
10.50.112.214,24687,2,1,0,2
10.50.112.201,24688,0,2,1,0
10.50.112.183,24689,1,1,0,1
10.50.112.182,24690,1,1,0,2
10.50.112.18,24691,0,2,1,0
10.50.112.161,24692,0,1,0,1
10.50.112.16,24693,0,1,0,1
10.50.112.154,24694,0,1,0,1
10.50.112.153,24695,0,2,1,0
10.50.112.121,24696,0,1,0,2
10.50.112.119,24697,1,1,0,1
10.50.112.118,24698,2,1,0,2
10.50.112.113,24699,0,1,0,1
10.50.100.247,24700,1,1,0,1
10.50.0.206,24701,0,2,2,0
10.5.9.9,24702,0,1,0,1
10.5.61.13,24703,0,1,0,1
10.5.53.222,24704,1,1,0,1
10.5.39.9,24705,0,2,1,0
10.5.220.20,24706,0,2,2,0
10.5.219.246,24707,1,1,0,1
10.5.216.76,24708,0,1,0,1
10.5.216.73,24709,0,2,1,0
10.5.216.39,24710,0,2,1,0
10.5.216.35,24711,0,2,1,0
10.5.216.34,24712,0,2,1,0
10.5.216.247,24713,0,2,1,0
10.5.216.231,24714,0,1,0,1
10.5.216.229,24715,0,3,3,1
10.5.216.226,24716,0,2,1,0
10.5.216.221,24717,1,3,5,3
10.5.216.140,24718,0,1,0,1
10.5.132.11,24719,0,1,0,1
10.5.130.7,24720,0,1,0,1
10.5.128.9,24721,0,1,0,3
10.5.128.7,24722,0,1,0,1
10.5.128.10,24723,0,1,0,1
10.5.1.9,24724,0,1,0,8
10.5.1.41,24725,0,1,0,1
10.5.1.111,24726,0,1,0,0
10.5.1.103,24727,0,1,0,1
10.5.1.10,24728,0,1,0,4
10.49.91.246,24729,2,3,1,2
10.49.89.222,24730,1,1,0,1
10.49.251.246,24731,0,2,2,0
10.49.240.2,24732,0,1,0,1
10.49.236.185,24733,0,1,0,1
10.49.219.246,24734,12,3,21,12
10.49.218.221,24735,1,1,0,1
10.49.217.221,24736,2,1,0,2
10.49.216.221,24737,16,3,17,18
10.49.216.220,24738,1,1,0,1
10.49.206.132,24739,0,2,1,0
10.49.156.36,24740,0,2,1,0
10.49.152.221,24741,0,2,1,0
10.49.138.3,24742,0,2,2,0
10.49.112.246,24743,1,1,0,1
10.48.90.221,24744,0,2,1,0
10.48.88.207,24745,0,2,1,0
10.48.88.206,24746,0,2,1,0
10.48.248.253,24747,0,2,3,0
10.48.248.210,24748,1,1,0,1
10.48.240.5,24749,0,1,0,1
10.48.240.37,24750,0,1,0,1
10.48.240.3,24751,0,1,0,1
10.48.236.46,24752,0,1,0,1
10.48.236.185,24753,0,1,0,33
10.48.236.184,24754,0,1,0,4
10.48.236.183,24755,0,1,0,8
10.48.236.182,24756,0,1,0,1
10.48.236.180,24757,0,1,0,5
10.48.236.179,24758,0,1,0,19
10.48.236.178,24759,0,1,0,6
10.48.236.177,24760,0,1,0,1
10.48.236.176,24761,0,1,0,4
10.48.236.174,24762,0,1,0,8
10.48.236.173,24763,0,1,0,3
10.48.236.172,24764,0,1,0,5
10.48.236.152,24765,0,1,0,2
10.48.235.24,24766,0,1,0,2
10.48.235.217,24767,0,1,0,1
10.48.235.215,24768,0,1,0,1
10.48.234.230,24769,0,1,0,1
10.48.234.198,24770,0,1,0,1
10.48.234.134,24771,0,1,0,1
10.48.232.185,24772,0,1,0,1
10.48.232.178,24773,0,1,0,2
10.48.218.221,24774,0,2,2,0
10.48.217.221,24775,1,1,0,1
10.48.216.221,24776,0,2,1,0
10.48.216.115,24777,0,1,0,1
10.48.206.132,24778,0,2,13,0
10.48.204.184,24779,0,1,0,1
10.48.204.174,24780,0,2,1,0
10.48.189.137,24781,0,2,1,0
10.48.179.59,24782,0,2,1,0
10.48.179.242,24783,0,2,1,0
10.48.176.250,24784,0,2,2,0
10.48.176.238,24785,0,2,2,0
10.48.172.185,24786,0,1,0,1
10.48.171.245,24787,0,2,2,0
10.48.171.176,24788,0,2,1,0
10.48.148.110,24789,0,2,2,0
10.48.140.75,24790,0,2,5,0
10.48.140.74,24791,0,2,7,0
10.48.140.255,24792,0,2,1,0
10.48.140.244,24793,0,2,4,0
10.48.140.243,24794,0,2,1,0
10.48.140.240,24795,0,2,2,0
10.48.140.231,24796,0,2,3,0
10.48.140.230,24797,0,2,2,0
10.48.140.229,24798,0,2,4,0
10.48.140.228,24799,0,2,1,0
10.48.140.227,24800,0,2,3,0
10.48.140.226,24801,0,2,5,0
10.48.139.3,24802,0,2,1,0
10.48.138.7,24803,0,2,1,0
10.48.138.67,24804,0,2,1,0
10.48.138.3,24805,0,2,97,0
10.48.138.21,24806,0,2,5,0
10.48.138.193,24807,0,2,3,0
10.48.138.191,24808,0,2,1,0
10.48.138.131,24809,0,2,1,0
10.48.138.11,24810,0,2,1,0
10.48.136.3,24811,0,2,1,0
10.48.130.21,24812,0,2,1,0
10.48.130.193,24813,0,2,1,0
10.48.129.219,24814,0,2,1,0
10.48.129.218,24815,0,2,2,0
10.48.128.207,24816,0,2,2,0
10.48.128.206,24817,0,2,1,0
10.48.128.2,24818,0,2,1,0
10.48.128.14,24819,0,2,1,0
10.48.112.89,24820,0,1,0,0
10.48.112.26,24821,0,1,0,1
10.48.112.246,24822,1,3,3,2
10.48.108.184,24823,0,1,0,1
10.48.1.41,24824,0,1,0,1
10.48.1.248,24825,0,2,1,0
10.47.82.2,24826,0,2,1,0
10.47.82.155,24827,0,2,3,0
10.47.34.17,24828,0,2,5,0
10.47.34.15,24829,0,2,1,0
10.47.34.11,24830,0,2,1,0
10.47.33.9,24831,0,2,4,0
10.47.33.19,24832,0,2,1,0
10.47.33.15,24833,0,2,3,0
10.47.33.11,24834,0,2,1,0
10.47.33.1,24835,0,2,2,0
10.47.252.221,24836,0,2,1,0
10.47.236.221,24837,13,3,19,14
10.47.222.247,24838,1,1,0,1
10.47.216.247,24839,9,3,22,10
10.47.216.231,24840,1,1,0,1
10.47.214.30,24841,0,2,1,0
10.47.212.27,24842,0,2,3,0
10.47.212.17,24843,0,2,2,0
10.47.210.6,24844,0,2,1,0
10.47.210.33,24845,0,2,1,0
10.47.210.24,24846,0,2,1,0
10.47.205.8,24847,0,2,3,0
10.47.205.28,24848,0,2,2,0
10.47.204.221,24849,0,2,1,0
10.47.203.28,24850,0,2,1,0
10.47.201.35,24851,0,2,2,0
10.47.201.20,24852,0,2,2,0
10.47.163.219,24853,0,2,1,0
10.47.159.20,24854,0,2,2,0
10.47.159.18,24855,0,2,1,0
10.47.148.57,24856,0,2,1,0
10.47.146.12,24857,0,2,3,0
10.47.108.221,24858,0,2,2,0
10.46.99.219,24859,0,2,1,0
10.46.96.251,24860,0,2,2,0
10.46.92.31,24861,0,2,2,0
10.46.90.53,24862,0,2,1,0
10.46.89.3,24863,0,2,2,0
10.46.87.17,24864,0,2,1,0
10.46.85.14,24865,0,2,1,0
10.46.83.55,24866,0,2,2,0
10.46.83.25,24867,0,2,2,0
10.46.80.4,24868,0,2,2,0
10.46.80.34,24869,0,2,2,0
10.46.80.3,24870,0,2,2,0
10.46.76.221,24871,0,1,0,1
10.46.48.4,24872,14,3,2,14
10.46.48.129,24873,0,1,0,1
10.46.48.1,24874,277,3,83,283
10.46.44.221,24875,0,2,1,0
10.46.35.223,24876,0,2,1,0
10.46.35.220,24877,0,2,16,0
10.46.35.219,24878,0,2,565,0
10.46.35.218,24879,0,2,1,0
10.46.35.217,24880,0,2,1,0
10.46.35.211,24881,0,2,1,0
10.46.35.202,24882,0,2,104,0
10.46.35.201,24883,0,2,2,0
10.46.35.200,24884,0,2,10,0
10.46.32.1,24885,0,1,0,1
10.46.252.221,24886,10,3,13,13
10.46.244.221,24887,1,1,0,1
10.46.240.2,24888,0,1,0,2
10.46.240.19,24889,0,1,0,2
10.46.240.16,24890,0,1,0,1
10.46.239.221,24891,1,1,0,1
10.46.238.93,24892,1,1,0,1
10.46.238.221,24893,16,3,1,19
10.46.238.220,24894,1,1,0,1
10.46.238.213,24895,1,1,0,1
10.46.237.93,24896,1,1,0,1
10.46.237.253,24897,1,1,0,1
10.46.237.223,24898,2,1,0,2
10.46.237.221,24899,18,1,0,25
10.46.237.220,24900,1,1,0,1
10.46.236.95,24901,1,1,0,1
10.46.236.93,24902,15,3,1,16
10.46.236.92,24903,1,1,0,1
10.46.236.77,24904,1,1,0,1
10.46.236.255,24905,1,1,0,1
10.46.236.253,24906,18,1,0,22
10.46.236.249,24907,1,1,0,1
10.46.236.245,24908,1,1,0,1
10.46.236.226,24909,0,1,0,1
10.46.236.223,24910,21,3,12,23
10.46.236.222,24911,2,3,1,2
10.46.236.221,24912,16726,3,26434,22172
10.46.236.220,24913,15,3,8,16
10.46.236.219,24914,1,1,0,1
10.46.236.217,24915,17,3,11,18
10.46.236.216,24916,1,1,0,1
10.46.236.213,24917,15,3,7,19
10.46.236.205,24918,17,3,11,18
10.46.236.204,24919,1,3,1,1
10.46.236.197,24920,0,2,1,0
10.46.236.157,24921,18,3,2,19
10.46.236.156,24922,0,1,0,1
10.46.236.141,24923,1,1,0,1
10.46.232.255,24924,1,1,0,1
10.46.232.221,24925,16,3,1,18
10.46.232.220,24926,2,1,0,2
10.46.229.240,24927,2,1,0,2
10.46.228.221,24928,4,3,12,7
10.46.228.220,24929,0,2,1,0
10.46.228.212,24930,0,2,1,0
10.46.220.221,24931,1,1,0,1
10.46.220.213,24932,0,2,1,0
10.46.216.221,24933,0,2,1,0
10.46.204.221,24934,5,3,14,5
10.46.204.217,24935,1,1,0,1
10.46.203.20,24936,0,2,2,0
10.46.188.221,24937,1,1,0,1
10.46.176.1,24938,0,1,0,1
10.46.172.223,24939,1,1,0,1
10.46.172.221,24940,4,3,18,7
10.46.162.51,24941,0,2,2,0
10.46.162.32,24942,0,2,2,0
10.46.162.185,24943,0,2,2,0
10.46.162.117,24944,0,2,3,0
10.46.16.206,24945,0,2,1,0
10.46.154.33,24946,0,2,1,0
10.46.140.221,24947,1,1,0,2
10.46.128.207,24948,0,2,6,0
10.46.128.206,24949,0,2,1,0
10.46.128.203,24950,0,2,1,0
10.46.112.79,24951,0,1,0,1
10.46.110.221,24952,1,1,0,1
10.46.108.221,24953,7,3,18,11
10.46.108.217,24954,0,1,0,1
10.45.219.246,24955,1,1,0,2
10.45.216.93,24956,1,1,0,1
10.45.216.221,24957,0,3,1,1
10.45.152.221,24958,0,1,0,1
10.44.236.93,24959,1,1,0,1
10.44.236.221,24960,7,3,22,10
10.44.236.217,24961,1,1,0,1
10.44.236.205,24962,1,1,0,1
10.44.236.185,24963,0,1,0,1
10.44.236.174,24964,0,1,0,2
10.44.232.185,24965,0,1,0,1
10.44.216.221,24966,0,2,1,0
10.44.204.221,24967,0,2,1,0
10.44.172.221,24968,0,1,0,1
10.44.16.57,24969,0,1,0,1
10.44.140.244,24970,0,2,1,0
10.44.138.3,24971,0,2,1,0
10.44.138.131,24972,0,2,1,0
10.44.108.221,24973,0,2,1,0
10.43.236.221,24974,0,2,1,0
10.43.220.8,24975,0,2,1,0
10.43.219.246,24976,1,3,1,1
10.43.216.247,24977,0,2,1,0
10.43.152.245,24978,0,2,1,0
10.42.70.1,24979,0,2,1,0
10.42.252.221,24980,0,2,1,0
10.42.236.222,24981,1,1,0,1
10.42.236.221,24982,5,3,18,8
10.42.236.220,24983,0,2,1,0
10.42.236.157,24984,1,1,0,1
10.42.234.221,24985,1,1,0,1
10.42.218.221,24986,0,1,0,1
10.42.204.221,24987,0,2,1,0
10.42.108.221,24988,1,3,1,2
10.41.91.246,24989,0,2,1,0
10.41.88.221,24990,2,1,0,2
10.41.219.246,24991,9,3,32,10
10.41.219.244,24992,0,2,1,0
10.41.219.230,24993,1,1,0,1
10.41.218.246,24994,1,1,0,1
10.41.216.253,24995,1,1,0,1
10.41.216.223,24996,0,1,0,1
10.41.216.221,24997,12,3,17,12
10.41.216.189,24998,0,1,0,1
10.41.152.221,24999,0,2,1,0
10.41.144.21,25000,0,1,0,1
10.40.88.207,25001,0,2,3,0
10.40.88.206,25002,0,2,6,0
10.40.88.198,25003,0,2,1,0
10.40.249.225,25004,0,2,1,0
10.40.249.221,25005,0,2,1,0
10.40.248.253,25006,0,2,2,0
10.40.248.242,25007,0,2,4,0
10.40.232.242,25008,0,2,1,0
10.40.219.246,25009,0,2,2,0
10.40.216.206,25010,0,2,1,0
10.4.9.207,25011,0,1,0,1
10.4.7.9,25012,0,2,1,0
10.4.4.11,25013,0,1,0,1
10.4.39.9,25014,0,2,11,0
10.4.39.138,25015,0,2,1,0
10.4.39.10,25016,0,2,11,0
10.4.26.3,25017,0,2,0,0
10.4.26.2,25018,0,2,8,0
10.4.26.1,25019,0,2,3,0
10.4.249.221,25020,0,2,1,0
10.4.236.184,25021,0,1,0,1
10.4.236.183,25022,0,1,0,1
10.4.236.173,25023,0,1,0,1
10.4.234.70,25024,0,1,0,1
10.4.2.9,25025,0,1,0,3
10.4.17.15,25026,0,1,0,1
10.4.15.20,25027,0,1,0,1
10.4.138.3,25028,0,2,1,0
10.4.120.16,25029,0,1,0,1
10.4.111.105,25030,0,1,0,2
10.4.110.184,25031,0,1,0,1
10.4.1.31,25032,0,1,0,1
10.39.88.247,25033,7,3,27,8
10.39.88.245,25034,0,2,1,0
10.39.88.215,25035,1,1,0,1
10.39.57.246,25036,0,2,65,0
10.39.48.1,25037,0,1,0,1
10.39.42.246,25038,0,2,17,0
10.39.32.207,25039,0,2,1,0
10.39.252.247,25040,0,2,1,0
10.39.251.247,25041,1,1,0,1
10.39.250.247,25042,0,1,0,1
10.39.248.247,25043,12,3,24,13
10.39.248.246,25044,0,2,1,0
10.39.248.231,25045,1,1,0,1
10.39.240.7,25046,0,1,0,1
10.39.240.247,25047,2,1,0,2
10.39.240.16,25048,0,1,0,1
10.39.24.247,25049,1,3,2,1
10.39.236.221,25050,0,2,1,0
10.39.232.247,25051,1,1,0,1
10.39.222.243,25052,1,1,0,1
10.39.220.247,25053,21,3,1,21
10.39.220.245,25054,0,1,0,1
10.39.220.231,25055,1,1,0,1
10.39.220.217,25056,0,2,1,0
10.39.220.215,25057,2,1,0,2
10.39.220.183,25058,0,1,0,1
10.39.220.119,25059,1,1,0,1
10.39.219.246,25060,1,1,0,1
10.39.218.255,25061,1,1,0,1
10.39.218.247,25062,22,1,0,22
10.39.218.231,25063,1,1,0,1
10.39.218.215,25064,6,1,0,6
10.39.218.179,25065,1,1,0,1
10.39.218.123,25066,1,1,0,1
10.39.217.247,25067,28,1,0,29
10.39.217.119,25068,1,1,0,1
10.39.216.94,25069,0,1,0,1
10.39.216.93,25070,1,1,0,1
10.39.216.255,25071,34,3,8,36
10.39.216.253,25072,1,1,0,1
10.39.216.251,25073,0,2,1,0
10.39.216.247,25074,21298,3,28273,22623
10.39.216.246,25075,19,3,11,19
10.39.216.245,25076,23,3,15,23
10.39.216.243,25077,19,3,9,19
10.39.216.241,25078,3,1,0,3
10.39.216.231,25079,33,3,14,33
10.39.216.227,25080,0,2,1,0
10.39.216.226,25081,0,1,0,3
10.39.216.223,25082,1,1,0,1
10.39.216.221,25083,2,3,5,2
10.39.216.22,25084,0,2,2,0
10.39.216.215,25085,31,1,0,31
