""SRCPORT"",""DSTPORT"",""VPI1"",""VCI1"",""DSTID"",""SRCID"",""COMBID""
43734,445,0,2133,29659,24255,292
43742,445,0,2133,30111,24252,359
43751,445,0,159,29659,24242,222
43765,445,0,153,29659,24242,222
43767,445,0,543,28366,18219,153
43772,445,0,159,29659,24254,429
43772,445,0,2133,30112,24255,296
43774,445,0,153,30112,24242,221
43774,445,0,159,29659,24254,429
43775,445,0,135,30111,24252,359
43776,445,0,153,30111,24242,234
43778,445,0,159,30112,24254,430
43780,445,0,159,30111,24254,421
43782,445,0,2133,30111,24255,294
43789,445,0,159,30112,24242,221
43790,445,0,159,29659,24255,292
43793,445,0,179,28366,18219,153
43798,445,0,159,30112,24255,296
43799,445,0,159,30111,24242,234
43800,445,0,159,30111,24255,294
43803,389,0,3495,29659,24256,411
43804,445,0,3495,29659,24256,411
43810,445,0,159,29659,24252,360
43811,389,0,3495,30112,24256,412
43811,445,0,159,29659,24253,423
43812,445,0,159,30112,24254,430
43812,445,0,3495,30112,24256,412
43814,445,0,1696,29659,24255,292
43814,445,0,3495,30111,24256,413
43818,445,0,159,30112,24252,361
43819,445,0,159,30112,24253,424
43820,445,0,159,30111,24252,359
43821,445,0,159,30111,24253,431
43822,445,0,159,30111,24254,421
43822,445,0,1696,30112,24255,296
43824,445,0,1696,30111,24255,294
43834,389,0,3495,29659,24254,429
43838,88,0,3495,29659,24254,429
43838,445,0,159,29659,24256,411
43839,445,0,3495,29659,24254,429
43843,88,0,3495,29659,24254,429
43843,445,0,159,29659,24253,423
43846,445,0,159,30112,24256,412
43848,445,0,159,30111,24256,413
43851,445,0,159,30112,24253,424
43853,445,0,159,30111,24253,431
43857,53,0,1174,28366,18219,153
43858,53,0,1174,28366,18219,153
43859,53,0,1174,28366,18219,153
43859,445,0,2800,29659,24253,423
43865,389,0,1174,28366,18219,153
43866,389,0,1174,28366,18219,153
43866,445,0,1174,28366,18219,153
43867,445,0,159,29659,24255,292
43867,445,0,2800,30112,24253,424
43868,389,0,2800,30111,24253,431
43869,445,0,1174,28366,18219,153
43869,445,0,2800,30111,24253,431
43870,445,0,159,29659,24255,292
43872,389,0,3495,30112,24254,430
43875,445,0,159,30112,24255,296
43877,445,0,159,30111,24255,294
43877,445,0,3495,30111,24254,421
43877,445,0,3495,30112,24254,430
43878,445,0,159,30112,24255,296
43879,445,0,159,29659,24242,222
43879,445,0,179,28366,18219,153
43880,445,0,159,30111,24255,294
43881,445,0,159,29659,24255,292
43887,445,0,159,29659,24254,429
43887,445,0,159,30112,24242,221
43887,445,0,3495,30111,24254,421
43888,445,0,159,29659,24242,222
43889,445,0,159,30111,24242,234
43889,445,0,159,30112,24255,296
43891,445,0,159,30111,24255,294
43894,445,0,49,28366,18219,153
43896,445,0,159,29659,24252,360
43896,445,0,159,30112,24242,221
43898,445,0,159,30111,24242,234
43903,445,0,159,29659,24242,222
43904,445,0,159,30112,24252,361
43906,445,0,159,30111,24252,359
43911,445,0,159,30112,24242,221
43913,445,0,159,29659,24242,222
43913,445,0,159,30111,24242,234
43922,445,0,159,30112,24242,221
43924,445,0,159,30111,24242,234
43925,445,0,159,29659,24256,411
43926,445,0,159,30112,24254,430
43933,445,0,159,30112,24256,412
43935,389,0,3495,29659,24254,429
43935,445,0,159,30111,24256,413
43936,445,0,159,30111,24254,421
43945,445,0,2133,29659,24242,222
43949,445,0,153,29659,24255,292
43949,445,0,159,29659,24254,429
43953,445,0,2133,30112,24242,221
43955,445,0,2133,30111,24242,234
43957,445,0,153,30112,24255,296
43957,445,0,159,30112,24254,430
43959,445,0,159,30111,24254,421
43961,445,0,179,28366,18219,153
43976,445,0,159,30111,24242,234
43978,445,0,159,29659,24256,411
43980,445,0,159,29659,24252,360
43986,445,0,159,30112,24256,412
43988,445,0,159,30111,24256,413
43989,53,0,1174,28366,18219,153
43990,53,0,1174,28366,18219,153
43994,445,0,159,29659,24242,222
43997,389,0,1174,28366,18219,153
43998,445,0,1174,28366,18219,153
44001,445,0,135,30111,24252,359
44002,445,0,159,30112,24242,221
44003,445,0,1696,29659,24242,222
44004,445,0,159,30110,24242,42642
44004,445,0,159,30111,24242,234
44011,53,0,1174,28366,18219,153
44011,445,0,1696,30112,24242,221
44013,53,0,1174,28366,18219,153
44013,445,0,159,29659,24242,222
44013,445,0,1696,30111,24242,234
44014,445,0,159,29659,24255,292
44018,389,0,3495,29659,24254,429
44018,445,0,159,30112,24252,361
44019,445,0,3495,29659,24254,429
44020,389,0,1174,28366,18219,153
44021,445,0,1174,28366,18219,153
44022,445,0,159,30112,24255,296
44024,389,0,3495,30112,24254,430
44024,445,0,159,30111,24255,294
44025,445,0,3495,29659,24255,292
44025,445,0,3495,30112,24254,430
44026,445,0,135,30111,24252,359
44028,445,0,159,29659,24252,360
44028,445,0,159,30111,24252,359
44030,445,0,159,29659,24255,292
44033,445,0,3495,30112,24255,296
44034,389,0,3495,30111,24255,294
44035,445,0,159,29659,24253,423
44035,445,0,3495,30111,24255,294
44036,445,0,159,30112,24252,361
44038,445,0,159,30111,24252,359
44038,445,0,1696,29659,24256,411
44043,389,0,3495,29659,24256,411
44043,445,0,159,30112,24253,424
44043,445,0,179,28366,18219,153
44044,445,0,159,29659,24256,411
44044,445,0,3495,29659,24256,411
44045,445,0,159,30111,24253,431
44046,445,0,153,29659,24252,360
44046,445,0,1696,30112,24256,412
44048,445,0,1696,30111,24256,413
44050,389,0,3495,30112,24256,412
44051,445,0,159,30111,24254,421
44051,445,0,159,30112,24242,221
44051,445,0,3495,30112,24256,412
44052,445,0,159,30112,24256,412
44054,445,0,153,30112,24252,361
44054,445,0,159,30111,24256,413
44055,445,0,159,30111,24252,359
44056,445,0,153,30111,24252,359
44061,445,0,159,30111,24242,234
44068,445,0,159,29659,24254,429
44069,445,0,49,28366,18219,153
44069,445,0,159,29659,24254,429
44071,445,0,159,29659,24256,411
44077,445,0,159,30112,24254,430
44079,445,0,159,30111,24254,421
44079,445,0,159,30112,24256,412
44079,445,0,1696,29659,24242,222
44083,445,0,153,29659,24252,360
44083,445,0,159,30111,24255,294
44087,445,0,1696,30112,24242,221
44088,445,0,2800,29659,24255,292
44089,445,0,1696,30111,24242,234
44091,445,0,179,28366,18219,153
44092,445,0,159,29659,24256,411
44094,445,0,159,29659,24253,423
44095,445,0,159,29659,24242,222
44100,445,0,159,30112,24256,412
44100,445,0,179,28366,18219,153
44102,445,0,159,30111,24256,413
44102,445,0,159,30112,24253,424
44103,445,0,159,30112,24242,221
44104,445,0,159,30111,24253,431
44105,445,0,159,30111,24242,234
44106,445,0,159,30112,24254,430
44112,445,0,543,28366,18219,153
44114,445,0,159,29659,24242,222
44114,445,0,159,29659,24256,411
44116,445,0,159,30111,24254,421
44120,445,0,159,29659,24242,222
44121,445,0,153,30112,24252,361
44122,445,0,159,30112,24256,412
44124,445,0,159,30111,24256,413
44126,445,0,2800,30112,24255,296
44128,445,0,159,29659,24242,222
44128,445,0,159,30112,24242,221
44130,445,0,159,29659,24253,423
44130,445,0,159,30111,24242,234
44130,445,0,1696,29659,24256,411
44131,389,0,2800,30111,24255,294
44131,445,0,153,30111,24252,359
44131,445,0,159,29659,24253,423
44133,445,0,159,29659,24255,292
44136,445,0,159,30112,24242,221
44136,445,0,2800,30111,24255,294
44137,53,0,1174,28366,18219,153
44138,53,0,1174,28366,18219,153
44138,445,0,159,30111,24242,234
44138,445,0,159,30112,24253,424
44138,445,0,1696,30112,24256,412
44139,445,0,159,29659,24242,222
44139,445,0,159,30112,24253,424
44140,445,0,159,30111,24253,431
44140,445,0,159,30112,24242,221
44140,445,0,1696,30111,24256,413
44141,445,0,159,30111,24253,431
44141,445,0,159,30112,24255,296
44142,445,0,153,29659,24253,423
44142,445,0,1696,29659,24242,222
44143,445,0,159,30111,24255,294
44145,389,0,1174,28366,18219,153
44146,445,0,1174,28366,18219,153
44147,445,0,159,30112,24242,221
44149,445,0,159,30111,24242,234
44150,445,0,159,30111,24242,234
44150,445,0,1696,30112,24242,221
44152,445,0,1696,30111,24242,234
44179,389,0,3495,30111,24242,234
44180,445,0,153,30112,24253,424
44184,445,0,2133,29659,24256,411
44184,445,0,3495,30111,24242,234
44186,53,0,1174,28366,18219,153
44187,53,0,1174,28366,18219,153
44192,445,0,2133,30112,24256,412
44194,389,0,1174,28366,18219,153
44194,445,0,2133,30111,24256,413
44195,445,0,1174,28366,18219,153
44200,445,0,2800,29659,24255,292
44207,445,0,159,29659,24253,423
44208,445,0,2800,30112,24255,296
44209,389,0,2800,30111,24255,294
44210,445,0,159,29659,24256,411
44210,445,0,2800,30111,24255,294
44210,445,0,2800,30112,24253,424
44211,389,0,2800,30111,24253,431
44211,445,0,179,28366,18219,153
44212,445,0,2800,30111,24253,431
44213,445,0,159,30112,24253,424
44215,445,0,159,30111,24253,431
44218,445,0,159,30112,24256,412
44220,445,0,159,30111,24256,413
44225,445,0,159,29659,24253,423
44227,445,0,135,29659,24255,292
44231,445,0,1696,29659,24242,222
44233,445,0,159,30112,24253,424
44235,445,0,135,30112,24255,296
44235,445,0,159,30111,24253,431
44240,445,0,159,29659,24242,222
44244,445,0,159,29659,24242,222
44244,445,0,2133,29659,24254,429
44249,445,0,159,29659,24256,411
44252,445,0,159,29659,24242,222
44252,445,0,159,30112,24242,221
44253,445,0,179,28366,18219,153
44254,445,0,159,30111,24242,234
44257,445,0,159,30112,24256,412
44258,445,0,159,29659,24254,429
44258,445,0,1696,29659,24254,429
44259,445,0,159,30111,24256,413
44260,445,0,159,30112,24242,221
44262,445,0,159,29659,24253,423
44262,445,0,159,30111,24242,234
44266,445,0,159,30112,24254,430
44266,445,0,1696,30112,24254,430
44268,445,0,159,30111,24254,421
44269,389,0,3495,30111,24242,234
44269,445,0,159,29659,24256,411
44269,445,0,1696,30111,24254,421
44269,445,0,1696,30112,24242,221
44270,445,0,3495,30111,24242,234
44271,445,0,159,29659,24252,360
44277,445,0,159,30112,24256,412
44279,445,0,159,30111,24256,413
44279,445,0,159,30112,24252,361
44279,445,0,1696,30111,24242,234
44280,445,0,179,28366,18219,153
44281,445,0,159,30111,24252,359
44286,53,0,1174,28366,18219,153
44287,53,0,1174,28366,18219,153
44292,445,0,2800,30112,24242,221
44293,389,0,2800,30111,24242,234
44294,389,0,1174,28366,18219,153
44294,445,0,2800,30111,24242,234
44295,445,0,1174,28366,18219,153
44297,445,0,159,29659,24254,429
44300,445,0,159,30112,24253,424
44305,445,0,159,30111,24256,413
44305,445,0,159,30112,24254,430
44307,445,0,159,30111,24254,421
44309,445,0,159,29659,24256,411
44310,445,0,159,30111,24253,431
44310,445,0,3495,29659,24253,423
44311,445,0,159,29659,24255,292
44317,445,0,159,30112,24256,412
44318,445,0,159,29659,24253,423
44318,445,0,3495,30112,24253,424
44319,389,0,3495,30111,24253,431
44320,445,0,159,30111,24256,413
44320,445,0,3495,30111,24253,431
44323,445,0,159,29659,24242,222
44325,445,0,2133,29659,24254,429
44326,445,0,159,30112,24253,424
44328,445,0,159,30111,24253,431
44331,445,0,159,30112,24242,221
44333,445,0,159,30111,24242,234
44333,445,0,2133,30112,24254,430
44335,445,0,135,29659,24242,222
44335,445,0,2133,30111,24254,421
44339,445,0,159,30112,24252,361
44344,445,0,135,30112,24242,221
44349,445,0,159,30111,24252,359
44349,445,0,159,30112,24255,296
44355,445,0,1696,29659,24252,360
44356,445,0,135,29659,24242,222
44358,445,0,159,29659,24255,292
44359,445,0,159,30111,24255,294
44359,445,0,2133,29659,24242,222
44361,389,0,3495,29659,24252,360
44363,445,0,1696,30112,24252,361
44364,445,0,135,30112,24242,221
44364,445,0,159,30112,24255,296
44364,445,0,1696,29659,24242,222
44365,88,0,3495,29659,24252,360
44365,445,0,1696,30111,24252,359
44366,445,0,159,30111,24255,294
44366,445,0,3495,29659,24252,360
44367,445,0,2133,30112,24242,221
44369,445,0,2133,30111,24242,234
44370,88,0,3495,29659,24252,360
44371,445,0,2133,29659,24256,411
44378,445,0,159,29659,24255,292
44379,445,0,159,29659,24253,423
44379,445,0,2133,30112,24256,412
44381,389,0,3495,29659,24256,411
44381,445,0,2133,30111,24256,413
44382,445,0,3495,29659,24256,411
44383,445,0,179,28366,18219,153
44384,445,0,159,30112,24255,296
44386,445,0,159,30111,24255,294
44389,389,0,3495,30112,24256,412
44390,445,0,3495,30112,24256,412
44392,445,0,3495,30111,24256,413
44393,445,0,1696,29659,24255,292
44396,389,0,3495,30112,24252,361
44399,445,0,2133,29659,24255,292
44400,88,0,3495,30112,24252,361
44400,445,0,2133,29659,24254,429
44401,445,0,1696,30112,24255,296
44401,445,0,3495,30112,24252,361
44402,445,0,1696,30112,24242,221
44403,445,0,1696,30111,24255,294
44405,88,0,3495,30112,24252,361
44405,445,0,159,30111,24256,413
44407,445,0,2133,30112,24255,296
44408,445,0,135,29659,24254,429
44409,445,0,159,29659,24255,292
44409,445,0,2133,30111,24255,294
44409,445,0,2133,30112,24254,430
44410,88,0,3495,30112,24252,361
44411,445,0,2133,30111,24254,421
44411,445,0,3495,30111,24252,359
44412,445,0,1696,30111,24242,234
44415,88,0,3495,30112,24252,361
44416,445,0,135,30112,24254,430
44416,445,0,159,29659,24254,429
44417,445,0,159,30112,24253,424
44418,445,0,135,30111,24254,421
44424,445,0,159,30112,24254,430
44426,445,0,159,30111,24254,421
44427,445,0,159,30111,24253,431
44427,445,0,179,28366,18219,153
44429,445,0,159,29659,24253,423
44434,53,0,1174,28366,18219,153
44435,53,0,1174,28366,18219,153
44437,445,0,159,30112,24253,424
44439,445,0,159,30111,24253,431
44442,389,0,1174,28366,18219,153
44443,445,0,1174,28366,18219,153
44447,445,0,159,30112,24255,296
44454,445,0,179,28366,18219,153
44457,445,0,159,30111,24255,294
44459,445,0,159,29659,24252,360
44464,445,0,1696,29659,24254,429
44468,389,0,3495,29659,24256,411
44469,445,0,3495,29659,24256,411
44470,445,0,159,29659,24253,423
44476,389,0,3495,30112,24256,412
44477,445,0,3495,30112,24256,412
44478,445,0,159,30112,24253,424
44479,445,0,3495,30111,24256,413
44480,445,0,159,30111,24253,431
44483,445,0,159,29659,24252,360
44487,445,0,159,29659,24242,222
44491,445,0,159,30112,24252,361
44495,445,0,159,30112,24242,221
44497,445,0,159,30111,24242,234
44501,445,0,1696,29659,24252,360
44502,445,0,1696,30112,24254,430
44505,445,0,159,29659,24254,429
44509,445,0,1696,30112,24252,361
44511,445,0,1696,30111,24252,359
44512,445,0,1696,30111,24254,421
44513,445,0,159,30112,24254,430
44514,445,0,159,29659,24253,423
44515,445,0,159,30111,24254,421
44518,88,0,3495,29659,24256,411
44522,445,0,159,30112,24253,424
44524,445,0,159,30111,24253,431
44530,445,0,159,29659,24255,292
44533,445,0,179,28366,18219,153
44538,445,0,159,30112,24255,296
44540,445,0,159,30111,24255,294
44543,445,0,49,28366,18219,153
44544,445,0,159,29659,24252,360
44547,445,0,159,29659,24254,429
44552,445,0,159,30112,24252,361
44552,445,0,1696,29659,24242,222
44555,445,0,159,30112,24254,430
44557,445,0,159,30111,24254,421
44560,445,0,1696,30112,24242,221
44561,445,0,159,29659,24242,222
44561,445,0,159,30111,24252,359
44562,445,0,1696,30111,24242,234
44569,445,0,159,30112,24242,221
44572,445,0,159,30111,24242,234
44572,445,0,1696,29659,24242,222
44575,445,0,179,28366,18219,153
44576,445,0,159,29659,24253,423
44577,445,0,159,29659,24253,423
44580,445,0,1696,30112,24242,221
44582,445,0,1696,30111,24242,234
44583,53,0,1174,28366,18219,153
44583,445,0,159,29659,24252,360
44584,53,0,1174,28366,18219,153
44584,445,0,159,30112,24253,424
44585,389,0,3495,30111,24253,431
44585,445,0,159,30112,24253,424
44586,445,0,159,30111,24253,431
44586,445,0,3495,30111,24253,431
44587,445,0,159,30111,24253,431
44591,445,0,159,30112,24252,361
44593,445,0,135,30111,24254,421
44593,445,0,159,30111,24252,359
44597,445,0,159,29659,24252,360
44600,445,0,159,29659,24255,292
44605,445,0,159,30112,24252,361
44607,445,0,159,30111,24252,359
44612,445,0,159,29659,24254,429
44615,445,0,159,29659,24242,222
44615,445,0,179,28366,18219,153
44619,445,0,159,29659,24255,292
44620,445,0,159,30112,24254,430
44622,445,0,159,30111,24254,421
44625,445,0,159,29659,24253,423
44627,445,0,159,29659,24242,222
44627,445,0,159,30112,24255,296
44629,445,0,159,30111,24255,294
44631,445,0,159,30112,24253,424
44633,445,0,159,30111,24253,431
44638,445,0,159,29659,24242,222
44638,445,0,159,30112,24255,296
44639,445,0,159,29659,24255,292
44640,445,0,153,30111,24254,421
44645,389,0,2800,29659,24256,411
44645,445,0,159,29659,24253,423
44646,445,0,159,30112,24242,221
44646,445,0,2800,29659,24256,411
44648,445,0,159,30111,24242,234
44648,445,0,159,30111,24255,294
44649,445,0,159,29659,24254,429
44653,389,0,2800,30112,24256,412
44653,445,0,159,30112,24242,221
44653,445,0,159,30112,24253,424
44654,445,0,2800,30112,24256,412
44655,445,0,159,30111,24253,431
44656,445,0,159,29659,24253,423
44656,445,0,2800,30111,24256,413
44657,445,0,159,30112,24254,430
44659,389,0,3495,30111,24242,234
44660,445,0,159,29659,24256,411
44661,445,0,159,30112,24242,221
44663,445,0,159,30111,24242,234
44663,445,0,159,30111,24254,421
44664,445,0,159,30112,24253,424
44664,445,0,159,30112,24254,430
44665,445,0,159,30112,24242,221
44666,445,0,159,30111,24253,431
44669,445,0,3495,29659,24255,292
44672,445,0,3495,30112,24253,424
44673,389,0,3495,30111,24253,431
44674,445,0,159,29659,24242,222
44674,445,0,159,30111,24254,421
44674,445,0,3495,30111,24253,431
44675,445,0,159,30111,24242,234
44677,445,0,159,30112,24255,296
44677,445,0,3495,30112,24255,296
44678,389,0,3495,30111,24255,294
44679,445,0,3495,30111,24255,294
44682,445,0,159,30112,24242,221
44684,445,0,159,30111,24242,234
44687,445,0,159,30111,24255,294
44691,445,0,49,28366,18219,153
44691,445,0,159,29659,24254,429
44693,389,0,3495,29659,24256,411
44694,445,0,3495,29659,24256,411
44698,445,0,159,30112,24256,412
44699,389,0,3495,30112,24256,412
44699,445,0,159,30112,24254,430
44700,445,0,3495,30112,24256,412
44701,445,0,159,30111,24254,421
44701,445,0,179,28366,18219,153
44703,389,0,3495,29659,24254,429
44704,445,0,3495,29659,24254,429
44708,445,0,159,30111,24256,413
44711,389,0,3495,30112,24254,430
44717,389,0,3495,30111,24242,234
44718,445,0,179,28366,18219,153
44720,445,0,3495,30111,24242,234
44726,445,0,3495,29659,24253,423
44729,389,0,1174,28366,18219,153
44734,445,0,3495,30112,24253,424
44735,389,0,3495,30111,24253,431
44736,445,0,3495,30111,24253,431
44747,445,0,135,30111,24254,421
44748,445,0,159,29659,24253,423
44750,445,0,1696,29659,24242,222
44754,445,0,159,30112,24256,412
44758,445,0,159,30112,24252,361
44764,445,0,159,30111,24256,413
44768,445,0,159,29659,24254,429
44768,445,0,159,30111,24252,359
44771,445,0,1684,29659,24256,411
44776,445,0,159,30112,24254,430
44778,445,0,159,30111,24254,421
44779,445,0,1684,30112,24256,412
44781,445,0,179,28366,18219,153
44781,445,0,1684,30111,24256,413
44784,445,0,3495,29659,24255,292
44786,445,0,159,30112,24253,424
44792,445,0,1696,30112,24242,221
44796,445,0,159,30111,24253,431
44798,445,0,159,29659,24255,292
44802,445,0,1696,30111,24242,234
44804,445,0,1696,29659,24253,423
44805,445,0,159,29659,24255,292
44806,445,0,159,30112,24255,296
44808,445,0,159,30111,24255,294
44811,445,0,1696,29659,24254,429
44812,445,0,1696,30112,24253,424
44813,445,0,159,30112,24255,296
44814,445,0,1696,30111,24253,431
44815,445,0,159,29659,24255,292
44815,445,0,159,30111,24255,294
44819,445,0,1696,30112,24254,430
44821,88,0,3495,30111,24255,294
44821,445,0,1696,30111,24254,421
44822,445,0,3495,30112,24255,296
44823,445,0,159,30112,24255,296
44825,445,0,159,30111,24255,294
44826,88,0,3495,30111,24255,294
44827,389,0,3495,30111,24255,294
44831,88,0,3495,30111,24255,294
44832,445,0,159,29659,24242,222
44832,445,0,3495,30111,24255,294
44836,88,0,3495,30111,24255,294
44841,445,0,135,29659,24242,222
44844,445,0,159,29659,24252,360
44849,445,0,135,30112,24242,221
44849,445,0,159,29659,24254,429
44850,445,0,179,28366,18219,153
44851,445,0,153,29659,24254,429
44852,445,0,159,30112,24252,361
44853,389,0,3495,29659,24242,222
44854,445,0,159,30111,24252,359
44855,445,0,159,29659,24255,292
44856,445,0,159,29659,24254,429
44857,88,0,3495,29659,24242,222
44858,445,0,3495,29659,24242,222
